Designação,COD (NUTS2024),muni_norm,quarter_label,price_sqm,year,quarter,avg_income_eur,cinema,college,courthouse,fire_station,hospital,kindergarten,library,mall,museum,pharmacy,police,post_office,school,station,theatre,university,temp_max_c_mean,temp_min_c_mean,sunshine_s_sum,wind_kmh_mean,precip_mm_sum,log_price_sqm,pop_10___14,pop_15___19,pop_20___24,pop_25___29,pop_30___34,pop_35___39,pop_40___44,pop_45___49,pop_5___9,pop_50___54,pop_55___59,pop_60___64,pop_65___69,pop_70___74,pop_75___79,pop_80___84,pop_85_ou_mais,pop_menos_de_5,pop_total,population_density_km2
Porto Santo,3003201,PORTO SANTO,2ºT2023,1535.0,2023,2,1345.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61098901098901,17.865934065934066,3881129.11,21.548351648351648,134.0,7.336285660021297,250.0,305.0,319.0,296.0,306.0,343.0,413.0,449.0,198.0,440.0,509.0,499.0,387.0,269.0,188.0,113.0,97.0,181.0,5562.0,130.3
Arcos de Valdevez,1111601,ARCOS DE VALDEVEZ,1ºT2023,760.0,2023,1,1140.4,1.0,0.0,2.0,3.0,4.0,11.0,4.0,2.0,5.0,10.0,2.0,4.0,15.0,1.0,1.0,0.0,15.075555555555557,6.6866666666666665,2299523.07,8.667777777777777,713.8,6.633318433280377,688.0,874.0,982.0,894.0,928.0,999.0,1235.0,1310.0,640.0,1300.0,1292.0,1546.0,1739.0,1703.0,1580.0,1195.0,1371.0,583.0,20859.0,46.6
Caminha,1111602,CAMINHA,1ºT2023,1201.0,2023,1,1069.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,7.188888888888889,2397324.93,10.713333333333336,541.5,7.090909822079984,665.0,682.0,763.0,785.0,802.0,916.0,1048.0,1148.0,592.0,1134.0,1175.0,1234.0,1247.0,1168.0,997.0,764.0,785.0,537.0,16442.0,120.4
Paredes de Coura,1111605,PAREDES DE COURA,1ºT2023,565.0,2023,1,1137.3,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,7.0,1.0,0.0,0.0,12.763333333333334,4.887777777777777,2279085.04,9.234444444444446,625.3,6.336825731146441,339.0,409.0,403.0,346.0,423.0,496.0,544.0,643.0,300.0,607.0,622.0,613.0,639.0,590.0,614.0,370.0,490.0,261.0,8709.0,63.0
Ponte da Barca,1111606,PONTE DA BARCA,1ºT2023,896.0,2023,1,1053.7,1.0,0.0,2.0,3.0,4.0,11.0,3.0,2.0,7.0,10.0,2.0,3.0,16.0,1.0,1.0,0.0,15.16,6.027777777777778,2347256.56,8.777777777777779,642.8,6.79794041297493,431.0,511.0,550.0,569.0,520.0,592.0,681.0,771.0,384.0,804.0,808.0,826.0,810.0,745.0,724.0,534.0,574.0,344.0,11178.0,61.4
Ponte de Lima,1111607,PONTE DE LIMA,1ºT2023,1141.0,2023,1,1148.3,0.0,0.0,1.0,2.0,3.0,15.0,2.0,2.0,3.0,13.0,6.0,2.0,39.0,2.0,1.0,2.0,15.29,6.503333333333333,2417319.76,9.846666666666668,526.5,7.039660349862076,1767.0,2083.0,2318.0,2223.0,2113.0,2187.0,2736.0,3195.0,1492.0,3212.0,3055.0,2962.0,2543.0,2417.0,2131.0,1534.0,1717.0,1445.0,41130.0,128.4
Viana do Castelo,1111609,VIANA DO CASTELO,1ºT2023,1319.0,2023,1,1341.1,2.0,0.0,2.0,5.0,3.0,20.0,2.0,6.0,7.0,24.0,12.0,4.0,66.0,16.0,1.0,4.0,14.715555555555556,8.36111111111111,2517167.14,13.764444444444443,403.4,7.1846291527173145,3706.0,4028.0,4377.0,4441.0,4309.0,4746.0,5843.0,6618.0,3432.0,6341.0,6316.0,6494.0,6340.0,5449.0,4598.0,3256.0,3374.0,3112.0,86780.0,272.0
Vila Nova de Cerveira,1111610,VILA NOVA DE CERVEIRA,1ºT2023,882.0,2023,1,1317.9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,13.0,3.0,1.0,0.0,14.822222222222225,7.395555555555556,2376657.54,11.637777777777778,548.0,6.782192056006791,374.0,464.0,494.0,476.0,544.0,570.0,626.0,722.0,336.0,669.0,633.0,582.0,637.0,604.0,526.0,346.0,397.0,327.0,9327.0,86.0
Amares,1120301,AMARES,1ºT2023,970.0,2023,1,1152.4,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,3.0,5.0,2.0,3.0,31.0,0.0,0.0,0.0,15.056666666666665,5.332222222222222,2363376.14,9.096666666666668,521.2,6.877296071497429,898.0,1041.0,1168.0,1140.0,1124.0,1171.0,1367.0,1546.0,774.0,1454.0,1394.0,1349.0,1240.0,1057.0,854.0,616.0,637.0,748.0,19578.0,238.9
Barcelos,1120302,BARCELOS,1ºT2023,1151.0,2023,1,1165.1,1.0,0.0,2.0,5.0,3.0,48.0,4.0,9.0,7.0,45.0,5.0,11.0,126.0,17.0,4.0,6.0,15.476666666666668,6.423333333333334,2393292.34,11.20111111111111,441.9,7.048386408721883,5285.0,6038.0,6975.0,7087.0,6496.0,6721.0,7781.0,9677.0,4649.0,9527.0,9097.0,8420.0,7351.0,6385.0,4854.0,3141.0,3303.0,4218.0,117005.0,308.8
Braga,1120303,BRAGA,1ºT2023,1385.0,2023,1,1391.4,2.0,2.0,2.0,4.0,9.0,57.0,7.0,22.0,21.0,53.0,10.0,16.0,159.0,11.0,5.0,7.0,14.462222222222222,5.123333333333334,2393968.85,9.911111111111111,476.0,7.233455418621439,9582.0,10525.0,11563.0,11667.0,12595.0,13254.0,14905.0,16139.0,9086.0,15649.0,14679.0,13780.0,12072.0,10166.0,7507.0,4748.0,5171.0,8495.0,201583.0,1099.1
Esposende,1120306,ESPOSENDE,1ºT2023,1445.0,2023,1,1160.4,1.0,1.0,1.0,2.0,4.0,12.0,1.0,1.0,8.0,11.0,3.0,4.0,32.0,1.0,1.0,0.0,15.182222222222224,7.753333333333333,2461027.49,13.928888888888888,416.6,7.275864600546533,1818.0,1891.0,2106.0,2101.0,2111.0,2297.0,2791.0,3002.0,1620.0,2769.0,2711.0,2576.0,2224.0,1929.0,1588.0,1015.0,1015.0,1565.0,37129.0,389.2
Terras de Bouro,1120310,TERRAS DE BOURO,1ºT2023,921.0,2023,1,1141.7,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,7.0,4.0,2.0,3.0,18.0,1.0,0.0,0.0,14.571111111111112,4.818888888888889,2328873.39,8.25,595.6,6.825460036255307,238.0,316.0,346.0,324.0,284.0,312.0,368.0,417.0,198.0,490.0,486.0,488.0,513.0,428.0,388.0,274.0,341.0,177.0,6388.0,23.0
Vila Verde,1120313,VILA VERDE,1ºT2023,1066.0,2023,1,1096.1,1.0,0.0,3.0,5.0,6.0,27.0,2.0,4.0,4.0,21.0,6.0,6.0,68.0,1.0,0.0,0.0,15.214444444444444,5.483333333333333,2363376.14,9.096666666666668,521.2,6.97166860472579,2275.0,2523.0,2867.0,2746.0,2666.0,2897.0,3476.0,3801.0,1984.0,3621.0,3226.0,3323.0,2861.0,2471.0,2141.0,1564.0,1761.0,1947.0,48150.0,210.6
Cabeceiras de Basto,1190304,CABECEIRAS DE BASTO,1ºT2023,755.0,2023,1,1016.1,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,8.0,6.0,2.0,2.0,17.0,1.0,0.0,0.0,13.677777777777775,5.387777777777778,2320263.94,11.325555555555557,537.7,6.626717749249025,689.0,890.0,925.0,873.0,839.0,848.0,1014.0,1154.0,596.0,1133.0,1147.0,1188.0,1143.0,782.0,689.0,500.0,657.0,493.0,15560.0,64.3
Fafe,1190307,FAFE,1ºT2023,877.0,2023,1,1065.0,0.0,0.0,1.0,1.0,1.0,15.0,2.0,3.0,7.0,11.0,3.0,3.0,49.0,1.0,1.0,1.0,13.537777777777778,4.67,2344660.72,10.852222222222222,463.6,6.776506992372183,2061.0,2271.0,2655.0,2602.0,2542.0,2721.0,3254.0,3860.0,1806.0,3666.0,3700.0,3619.0,3571.0,2962.0,2473.0,1475.0,1530.0,1746.0,48514.0,221.4
Mondim de Basto,1191705,MONDIM DE BASTO,1ºT2023,617.0,2023,1,976.2,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,2.0,1.0,19.0,1.0,0.0,0.0,14.38888888888889,5.206666666666667,2382519.4,9.557777777777778,477.7,6.424869023905388,240.0,293.0,373.0,335.0,286.0,287.0,346.0,441.0,197.0,490.0,543.0,511.0,540.0,393.0,359.0,287.0,314.0,170.0,6405.0,37.2
Vieira do Minho,1190311,VIEIRA DO MINHO,1ºT2023,625.0,2023,1,1021.5,0.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,4.0,6.0,4.0,3.0,14.0,3.0,0.0,0.0,12.976666666666668,5.525555555555556,2310425.89,9.803333333333333,714.5,6.437751649736401,437.0,506.0,640.0,601.0,562.0,574.0,702.0,817.0,342.0,828.0,924.0,985.0,1039.0,835.0,777.0,489.0,657.0,351.0,12066.0,55.7
Vizela,1190314,VIZELA,1ºT2023,968.0,2023,1,1104.9,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,2.0,21.0,3.0,1.0,0.0,14.12,5.71,2409703.58,11.251111111111111,448.9,6.875232087276577,1053.0,1214.0,1406.0,1538.0,1556.0,1553.0,1752.0,1872.0,1060.0,2036.0,1998.0,1743.0,1600.0,1254.0,821.0,548.0,469.0,1056.0,24529.0,993.1
Arouca,11A0104,AROUCA,1ºT2023,804.0,2023,1,1174.6,2.0,1.0,2.0,6.0,1.0,9.0,5.0,2.0,5.0,10.0,3.0,9.0,58.0,3.0,6.0,0.0,14.042222222222222,6.304444444444444,2479850.01,10.325555555555557,436.7,6.689599269178967,1000.0,1090.0,1139.0,1075.0,1006.0,1147.0,1350.0,1560.0,813.0,1547.0,1533.0,1619.0,1479.0,1283.0,1063.0,700.0,810.0,702.0,20916.0,63.6
Espinho,11A0107,ESPINHO,1ºT2023,1705.0,2023,1,1244.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.152222222222225,7.9255555555555555,2508787.49,13.646666666666668,370.4,7.4413203897176174,1226.0,1461.0,1647.0,1735.0,1613.0,1624.0,2024.0,2188.0,1153.0,2282.0,2485.0,2501.0,2499.0,2251.0,1852.0,1365.0,1380.0,1107.0,32393.0,1538.1
Maia,11A1306,MAIA,1ºT2023,1679.0,2023,1,1524.7,5.0,1.0,2.0,12.0,6.0,68.0,7.0,22.0,14.0,68.0,15.0,25.0,165.0,55.0,10.0,11.0,14.64,7.723333333333334,2492208.66,14.621111111111112,380.2,7.425953657077541,6991.0,7554.0,8012.0,7699.0,7994.0,8775.0,10487.0,12073.0,6315.0,11738.0,10786.0,9598.0,8290.0,7405.0,5996.0,3711.0,3600.0,5570.0,142594.0,1719.0
Matosinhos,11A1308,MATOSINHOS,1ºT2023,2143.0,2023,1,1600.8,3.0,4.0,3.0,8.0,9.0,54.0,7.0,22.0,20.0,61.0,13.0,19.0,127.0,44.0,12.0,23.0,15.112222222222222,8.17,2504020.52,14.563333333333334,391.7,7.669961995473577,7866.0,8484.0,9096.0,9285.0,10376.0,10812.0,12346.0,13790.0,7507.0,13590.0,13080.0,13189.0,12354.0,11215.0,8747.0,5679.0,5344.0,6798.0,179558.0,2876.6
Porto,11A1312,PORTO,1ºT2023,2609.0,2023,1,1761.4,8.0,11.0,11.0,8.0,20.0,72.0,20.0,39.0,72.0,119.0,36.0,30.0,213.0,53.0,24.0,43.0,14.66,7.714444444444444,2504020.52,14.563333333333334,391.7,7.866722285136729,10018.0,10492.0,12927.0,15823.0,17720.0,16265.0,15996.0,16946.0,9700.0,15985.0,16323.0,16663.0,15970.0,15027.0,13184.0,9008.0,10734.0,9988.0,248769.0,6006.0
Santa Maria da Feira,11A0109,SANTA MARIA DA FEIRA,1ºT2023,1157.0,2023,1,1301.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.566666666666666,7.256666666666667,2521534.15,13.241111111111111,396.6,7.053585727193677,6311.0,6766.0,7684.0,7649.0,7706.0,8100.0,9228.0,11224.0,5642.0,10822.0,11107.0,10661.0,9442.0,7755.0,6200.0,4144.0,4071.0,5325.0,139837.0,647.8
Santo Tirso,11A1314,SANTO TIRSO,1ºT2023,994.0,2023,1,1264.1,1.0,0.0,2.0,7.0,4.0,20.0,1.0,8.0,6.0,29.0,9.0,10.0,95.0,10.0,3.0,0.0,15.202222222222222,6.943333333333333,2440951.35,12.476666666666668,395.1,6.901737206656574,2575.0,2921.0,3580.0,3608.0,3480.0,3815.0,4424.0,5064.0,2435.0,5086.0,5484.0,5391.0,4861.0,4677.0,3483.0,2360.0,2306.0,2276.0,67826.0,496.7
Trofa,11A1318,TROFA,1ºT2023,1248.0,2023,1,1342.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45111111111111,7.198888888888889,2440951.35,12.476666666666668,395.1,7.129297548929373,1736.0,1924.0,2228.0,2373.0,2480.0,2572.0,2798.0,3076.0,1660.0,3131.0,3125.0,2855.0,2500.0,2199.0,1707.0,1057.0,1002.0,1574.0,39997.0,555.5
Vale de Cambra,11A0119,VALE DE CAMBRA,1ºT2023,1100.0,2023,1,1367.5,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,7.0,2.0,3.0,48.0,2.0,5.0,0.0,14.525555555555554,6.826666666666666,2459823.7800000003,11.19,492.6,7.003065458786462,816.0,891.0,1016.0,1033.0,1040.0,1134.0,1363.0,1541.0,721.0,1564.0,1569.0,1623.0,1638.0,1504.0,1252.0,907.0,953.0,686.0,21251.0,144.2
Valongo,11A1315,VALONGO,1ºT2023,1421.0,2023,1,1308.4,3.0,2.0,1.0,5.0,4.0,38.0,2.0,4.0,6.0,26.0,11.0,8.0,101.0,18.0,7.0,1.0,14.696666666666667,6.495555555555556,2457381.55,12.797777777777778,432.2,7.259116128097101,4630.0,5168.0,5553.0,5629.0,6195.0,6390.0,7518.0,8421.0,4428.0,7682.0,7197.0,6704.0,6093.0,5348.0,4150.0,2601.0,2356.0,4103.0,100166.0,1333.4
Vila do Conde,11A1316,VILA DO CONDE,1ºT2023,1630.0,2023,1,1363.8,1.0,0.0,1.0,6.0,6.0,21.0,5.0,9.0,13.0,30.0,11.0,8.0,84.0,18.0,8.0,5.0,15.284444444444444,7.678888888888889,2482946.01,14.010000000000002,374.3,7.396335293800808,4143.0,4439.0,4553.0,4556.0,4748.0,5199.0,6348.0,6947.0,3769.0,6642.0,6113.0,5919.0,5202.0,4591.0,3593.0,2374.0,2309.0,3427.0,84872.0,569.5
Vila Nova de Gaia,11A1317,VILA NOVA DE GAIA,1ºT2023,1699.0,2023,1,1392.3,6.0,4.0,6.0,10.0,9.0,73.0,17.0,25.0,49.0,80.0,24.0,20.0,207.0,38.0,16.0,15.0,14.465555555555556,7.376666666666666,2510273.89,14.232222222222225,402.8,7.4377951216719325,14127.0,15257.0,16900.0,16349.0,17883.0,18242.0,21662.0,24662.0,12890.0,24340.0,23621.0,22364.0,20531.0,18209.0,14241.0,9027.0,8733.0,12185.0,311223.0,1847.5
Boticas,11B1702,BOTICAS,1ºT2023,495.0,2023,1,1051.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,3.586666666666667,2419261.28,7.77,194.7,6.20455776256869,162.0,186.0,186.0,159.0,176.0,218.0,290.0,314.0,132.0,294.0,349.0,401.0,461.0,431.0,362.0,295.0,340.0,129.0,4885.0,15.2
Chaves,11B1703,CHAVES,1ºT2023,911.0,2023,1,1181.3,1.0,1.0,2.0,4.0,3.0,13.0,2.0,1.0,9.0,17.0,7.0,6.0,35.0,3.0,0.0,1.0,13.22,4.486666666666666,2419261.28,7.77,194.7,6.814542897259958,1377.0,1547.0,1749.0,1536.0,1562.0,1786.0,2094.0,2517.0,1234.0,2561.0,2753.0,3065.0,3164.0,2988.0,2571.0,1801.0,2096.0,1018.0,37419.0,63.3
Montalegre,11B1706,MONTALEGRE,1ºT2023,478.0,2023,1,1054.8,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,7.0,8.0,4.0,4.0,13.0,2.0,1.0,0.0,8.97111111111111,1.5333333333333334,2327094.29,10.82,575.5,6.169610732491456,239.0,293.0,344.0,365.0,345.0,388.0,463.0,508.0,252.0,528.0,672.0,817.0,860.0,858.0,741.0,587.0,684.0,198.0,9142.0,11.4
Ribeira de Pena,11B1709,RIBEIRA DE PENA,1ºT2023,403.0,2023,1,1206.7,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,9.0,0.0,0.0,0.0,12.793333333333337,3.611111111111111,2351562.62,9.428888888888888,456.1,5.998936561946683,207.0,261.0,284.0,256.0,242.0,301.0,335.0,370.0,191.0,392.0,411.0,535.0,508.0,438.0,386.0,266.0,320.0,158.0,5861.0,27.0
Vila Pouca de Aguiar,11B1713,VILA POUCA DE AGUIAR,1ºT2023,625.0,2023,1,1061.5,0.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,2.0,4.0,3.0,3.0,11.0,1.0,1.0,0.0,10.608888888888888,2.2966666666666664,2450746.99,10.447777777777777,269.3,6.437751649736401,369.0,422.0,550.0,507.0,503.0,491.0,611.0,744.0,358.0,698.0,938.0,1086.0,1099.0,993.0,901.0,635.0,607.0,260.0,11772.0,26.9
Amarante,11C1301,AMARANTE,1ºT2023,900.0,2023,1,1133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.915555555555557,6.348888888888888,2423179.06,10.885555555555555,455.2,6.802394763324311,2287.0,2621.0,3069.0,2888.0,2660.0,2760.0,3347.0,3891.0,1892.0,4049.0,4324.0,4165.0,3813.0,3108.0,2350.0,1595.0,1661.0,1755.0,52235.0,173.3
Castelo de Paiva,11C0106,CASTELO DE PAIVA,1ºT2023,943.0,2023,1,1077.4,0.0,0.0,1.0,2.0,2.0,12.0,1.0,0.0,2.0,6.0,2.0,4.0,26.0,0.0,3.0,0.0,15.654444444444444,6.815555555555555,2476207.23,10.537777777777778,349.4,6.849066282633458,649.0,827.0,1003.0,874.0,833.0,776.0,957.0,1176.0,564.0,1316.0,1304.0,1243.0,1024.0,828.0,651.0,457.0,491.0,475.0,15448.0,134.3
Celorico de Basto,11C0305,CELORICO DE BASTO,1ºT2023,671.0,2023,1,1015.3,0.0,0.0,1.0,2.0,1.0,16.0,4.0,1.0,5.0,9.0,2.0,2.0,30.0,3.0,0.0,0.0,14.164444444444444,5.1033333333333335,2387490.83,10.275555555555554,436.0,6.508769136971682,765.0,898.0,997.0,1007.0,849.0,974.0,1142.0,1236.0,660.0,1324.0,1348.0,1468.0,1285.0,982.0,821.0,569.0,798.0,532.0,17655.0,97.5
Felgueiras,11C1303,FELGUEIRAS,1ºT2023,844.0,2023,1,1096.3,0.0,0.0,1.0,2.0,1.0,16.0,3.0,2.0,1.0,13.0,3.0,4.0,62.0,2.0,1.0,1.0,13.407777777777778,4.351111111111111,2387490.83,10.275555555555554,436.0,6.738152494595957,2397.0,2770.0,3393.0,3478.0,3372.0,3356.0,3770.0,4178.0,2293.0,4489.0,4475.0,4262.0,3577.0,2739.0,2036.0,1360.0,1387.0,2097.0,55429.0,478.9
Lousada,11C1305,LOUSADA,1ºT2023,927.0,2023,1,1076.2,0.0,0.0,1.0,2.0,2.0,11.0,1.0,0.0,1.0,7.0,1.0,1.0,52.0,5.0,0.0,0.0,13.715555555555556,5.148888888888889,2423179.06,10.885555555555555,455.2,6.831953565565855,2307.0,2695.0,3116.0,3098.0,3096.0,3118.0,3456.0,4002.0,2182.0,3844.0,3762.0,3449.0,2800.0,2070.0,1545.0,913.0,828.0,2028.0,48309.0,502.8
Marco de Canaveses,11C1307,MARCO DE CANAVESES,1ºT2023,863.0,2023,1,1087.3,2.0,0.0,3.0,5.0,6.0,23.0,2.0,3.0,3.0,13.0,7.0,3.0,109.0,13.0,2.0,1.0,14.317777777777776,5.448888888888889,2466306.17,9.897777777777778,373.4,6.760414691083428,2356.0,2810.0,3198.0,3061.0,2765.0,2760.0,3185.0,3990.0,1902.0,4227.0,4070.0,3718.0,3000.0,2543.0,1840.0,1156.0,1257.0,1738.0,49576.0,245.6
Armamar,11D1801,ARMAMAR,1ºT2023,233.0,2023,1,1070.8,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,11.814444444444444,3.25,2493667.19,7.4655555555555555,232.1,5.4510384535657,197.0,239.0,314.0,263.0,274.0,253.0,308.0,327.0,182.0,444.0,455.0,529.0,414.0,384.0,338.0,275.0,324.0,130.0,5650.0,48.2
Lamego,11D1805,LAMEGO,1ºT2023,754.0,2023,1,1123.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25777777777778,3.706666666666667,2493667.19,7.4655555555555555,232.1,6.625392368007956,883.0,1136.0,1277.0,1191.0,1078.0,1094.0,1495.0,1750.0,819.0,1860.0,2039.0,2179.0,1911.0,1558.0,1205.0,949.0,1033.0,672.0,24129.0,145.9
Moimenta da Beira,11D1807,MOIMENTA DA BEIRA,1ºT2023,365.0,2023,1,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.102222222222222,2.97,2606675.6,12.723333333333333,174.2,5.899897353582492,419.0,440.0,525.0,499.0,433.0,500.0,576.0,623.0,357.0,599.0,672.0,812.0,751.0,662.0,580.0,464.0,490.0,331.0,9733.0,44.2
Sabrosa,11D1710,SABROSA,1ºT2023,350.0,2023,1,1180.7,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,2.0,2.0,21.0,3.0,1.0,0.0,11.568888888888887,3.25,2506299.28,8.945555555555556,216.2,5.857933154483459,191.0,253.0,262.0,277.0,259.0,299.0,308.0,401.0,158.0,346.0,381.0,464.0,471.0,443.0,372.0,305.0,290.0,154.0,5634.0,35.9
Sernancelhe,11D1818,SERNANCELHE,1ºT2023,201.0,2023,1,1023.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76888888888889,3.1466666666666665,2527137.08,13.785555555555556,243.4,5.303304908059076,198.0,220.0,302.0,302.0,266.0,264.0,343.0,360.0,165.0,360.0,468.0,532.0,479.0,415.0,363.0,293.0,322.0,141.0,5793.0,25.3
Tarouca,11D1820,TAROUCA,1ºT2023,625.0,2023,1,1074.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,12.13,3.9877777777777776,2492922.78,9.837777777777776,224.3,6.437751649736401,335.0,387.0,448.0,375.0,366.0,390.0,494.0,523.0,308.0,588.0,595.0,629.0,530.0,462.0,408.0,286.0,245.0,246.0,7615.0,76.1
Torre de Moncorvo,11D0409,TORRE DE MONCORVO,1ºT2023,400.0,2023,1,1036.1,2.0,0.0,2.0,4.0,0.0,13.0,2.0,0.0,9.0,8.0,6.0,4.0,14.0,3.0,4.0,1.0,13.608888888888888,2.2633333333333336,2636181.6,6.2988888888888885,150.2,5.991464547107982,187.0,204.0,248.0,257.0,268.0,306.0,337.0,366.0,173.0,399.0,437.0,578.0,633.0,601.0,569.0,439.0,543.0,192.0,6737.0,12.7
Vila Real,11D1714,VILA REAL,1ºT2023,1206.0,2023,1,1308.6,4.0,6.0,21.0,33.0,17.0,91.0,25.0,11.0,66.0,103.0,47.0,51.0,302.0,35.0,19.0,4.0,12.414444444444444,4.096666666666667,2506299.28,8.945555555555556,216.2,7.095064377287131,2189.0,2351.0,2729.0,2466.0,2376.0,2715.0,3452.0,3966.0,1983.0,3893.0,3950.0,3823.0,3445.0,2977.0,2388.0,1720.0,1776.0,1729.0,49928.0,131.8
Macedo de Cavaleiros,11E0405,MACEDO DE CAVALEIROS,1ºT2023,606.0,2023,1,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.307777777777778,2.9766666666666666,2526347.97,9.804444444444444,176.6,6.406879986069314,457.0,577.0,652.0,622.0,625.0,661.0,767.0,863.0,439.0,921.0,1042.0,1194.0,1250.0,1177.0,1011.0,742.0,857.0,379.0,14236.0,20.4
Miranda do Douro,11E0406,MIRANDA DO DOURO,1ºT2023,363.0,2023,1,1046.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761111111111113,2.2466666666666666,2502803.25,12.76888888888889,115.5,5.8944028342648505,192.0,227.0,243.0,244.0,242.0,221.0,370.0,390.0,195.0,406.0,412.0,492.0,593.0,522.0,486.0,410.0,517.0,136.0,6298.0,12.9
Mirandela,11E0407,MIRANDELA,1ºT2023,777.0,2023,1,1135.7,0.0,0.0,2.0,3.0,3.0,12.0,2.0,0.0,4.0,12.0,5.0,4.0,24.0,2.0,0.0,1.0,14.597777777777775,3.728888888888889,2601229.49,5.957777777777778,135.7,6.655440350367647,803.0,832.0,1057.0,1018.0,946.0,1034.0,1230.0,1409.0,722.0,1508.0,1479.0,1628.0,1778.0,1651.0,1364.0,1105.0,1197.0,629.0,21390.0,32.5
Mogadouro,11E0408,MOGADOURO,1ºT2023,394.0,2023,1,1045.9,1.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,6.0,4.0,4.0,16.0,1.0,1.0,0.0,11.382222222222223,1.69,2548465.57,10.851111111111113,130.5,5.976350909297934,249.0,265.0,314.0,320.0,338.0,365.0,459.0,452.0,232.0,509.0,616.0,711.0,732.0,677.0,614.0,513.0,681.0,190.0,8237.0,10.8
Vila Flor,11E0410,VILA FLOR,1ºT2023,331.0,2023,1,1106.8,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,12.483333333333333,1.903333333333333,2567399.71,7.1866666666666665,161.9,5.802118375377063,221.0,217.0,288.0,248.0,263.0,233.0,376.0,418.0,158.0,383.0,426.0,473.0,546.0,488.0,420.0,371.0,342.0,168.0,6039.0,22.7
Vimioso,11E0411,VIMIOSO,1ºT2023,315.4,2023,1,1006.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,11.40111111111111,1.9577777777777776,2535789.83,12.122222222222222,150.6,5.753841674528938,120.0,123.0,169.0,178.0,147.0,188.0,201.0,209.0,90.0,235.0,255.0,348.0,415.0,426.0,354.0,288.0,329.0,101.0,4176.0,8.7
Vinhais,11E0412,VINHAIS,1ºT2023,446.0,2023,1,998.2,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,11.0,0.0,1.0,0.0,10.836666666666666,2.042222222222222,2404185.02,10.434444444444445,209.2,6.100318952020064,178.0,216.0,233.0,255.0,209.0,291.0,362.0,420.0,150.0,415.0,545.0,620.0,751.0,727.0,649.0,588.0,693.0,148.0,7450.0,10.7
