year,region,scope,education_level,symbol,unit,value
2021,Vila Nova de Foz Côa,Município,01. Inferior ao 1.º ciclo,, euros,1012.2
2021,Vila Nova de Foz Côa,Município,02. Básico - 1º Ciclo,, euros,886.9
2021,Vila Nova de Foz Côa,Município,03. Básico - 2º Ciclo,, euros,897.2
2021,Vila Nova de Foz Côa,Município,04. Básico - 3º Ciclo,, euros,868.0
2021,Vila Nova de Foz Côa,Município,05. Secundário,, euros,995.1
2021,Vila Nova de Foz Côa,Município,07. Bacharelato,, euros,1194.7
2021,Vila Nova de Foz Côa,Município,08. Licenciatura,, euros,1357.4
2021,Vila Nova de Foz Côa,Município,09. Mestrado,, euros,1547.6
2021,Vila Nova de Gaia,Município,01. Inferior ao 1.º ciclo,, euros,803.2
2021,Vila Nova de Gaia,Município,02. Básico - 1º Ciclo,, euros,937.7
2021,Vila Nova de Gaia,Município,03. Básico - 2º Ciclo,, euros,999.3
2021,Vila Nova de Gaia,Município,04. Básico - 3º Ciclo,, euros,1008.2
2021,Vila Nova de Gaia,Município,05. Secundário,, euros,1128.3
2021,Vila Nova de Gaia,Município,06. Curso técnico superior profissional,, euros,1099.9
2021,Vila Nova de Gaia,Município,07. Bacharelato,, euros,1824.4
2021,Vila Nova de Gaia,Município,08. Licenciatura,, euros,1757.8
2021,Vila Nova de Gaia,Município,09. Mestrado,, euros,1865.5
2021,Vila Nova de Gaia,Município,10. Doutoramento,, euros,2300.4
2021,Vila Nova de Paiva,Município,01. Inferior ao 1.º ciclo,, euros,822.9
2021,Vila Nova de Paiva,Município,02. Básico - 1º Ciclo,, euros,862.2
2021,Vila Nova de Paiva,Município,03. Básico - 2º Ciclo,, euros,861.3
2021,Vila Nova de Paiva,Município,04. Básico - 3º Ciclo,, euros,841.6
2021,Vila Nova de Paiva,Município,05. Secundário,, euros,970.7
2021,Vila Nova de Paiva,Município,07. Bacharelato,, euros,1084.1
2021,Vila Nova de Paiva,Município,08. Licenciatura,, euros,1249.7
2021,Vila Nova de Paiva,Município,09. Mestrado,, euros,1486.8
2021,Vila Nova de Poiares,Município,02. Básico - 1º Ciclo,, euros,950.4
2021,Vila Nova de Poiares,Município,03. Básico - 2º Ciclo,, euros,1012.7
2021,Vila Nova de Poiares,Município,04. Básico - 3º Ciclo,, euros,964.4
2021,Vila Nova de Poiares,Município,05. Secundário,, euros,1002.6
2021,Vila Nova de Poiares,Município,07. Bacharelato,, euros,1019.5
2021,Vila Nova de Poiares,Município,08. Licenciatura,, euros,1539.8
2021,Vila Nova de Poiares,Município,09. Mestrado,, euros,1659.7
2021,Vila Pouca de Aguiar,Município,01. Inferior ao 1.º ciclo,, euros,779.1
2021,Vila Pouca de Aguiar,Município,02. Básico - 1º Ciclo,, euros,850.4
2021,Vila Pouca de Aguiar,Município,03. Básico - 2º Ciclo,, euros,821.3
2021,Vila Pouca de Aguiar,Município,04. Básico - 3º Ciclo,, euros,832.7
2021,Vila Pouca de Aguiar,Município,05. Secundário,, euros,935.7
2021,Vila Pouca de Aguiar,Município,07. Bacharelato,, euros,1173.6
2021,Vila Pouca de Aguiar,Município,08. Licenciatura,, euros,1236.5
2021,Vila Pouca de Aguiar,Município,09. Mestrado,, euros,1201.5
2021,Vila Real,Município,01. Inferior ao 1.º ciclo,, euros,816.9
2021,Vila Real,Município,02. Básico - 1º Ciclo,, euros,836.0
2021,Vila Real,Município,03. Básico - 2º Ciclo,, euros,919.8
2021,Vila Real,Município,04. Básico - 3º Ciclo,, euros,901.5
2021,Vila Real,Município,05. Secundário,, euros,981.2
2021,Vila Real,Município,06. Curso técnico superior profissional,, euros,1329.9
2021,Vila Real,Município,07. Bacharelato,, euros,1586.9
2021,Vila Real,Município,08. Licenciatura,, euros,1595.4
2021,Vila Real,Município,09. Mestrado,, euros,1938.8
2021,Vila Real,Município,10. Doutoramento,, euros,1418.5
2021,Vila Real de Santo António,Município,01. Inferior ao 1.º ciclo,, euros,818.5
2021,Vila Real de Santo António,Município,02. Básico - 1º Ciclo,, euros,881.9
2021,Vila Real de Santo António,Município,03. Básico - 2º Ciclo,, euros,889.5
2021,Vila Real de Santo António,Município,04. Básico - 3º Ciclo,, euros,923.7
2021,Vila Real de Santo António,Município,05. Secundário,, euros,1032.1
2021,Vila Real de Santo António,Município,07. Bacharelato,, euros,1379.0
2021,Vila Real de Santo António,Município,08. Licenciatura,, euros,1750.4
2021,Vila Real de Santo António,Município,09. Mestrado,, euros,1428.6
2021,Vila Velha de Ródão,Município,02. Básico - 1º Ciclo,, euros,881.5
2021,Vila Velha de Ródão,Município,03. Básico - 2º Ciclo,, euros,949.4
2021,Vila Velha de Ródão,Município,04. Básico - 3º Ciclo,, euros,1260.4
2021,Vila Velha de Ródão,Município,05. Secundário,, euros,1435.3
2021,Vila Velha de Ródão,Município,07. Bacharelato,, euros,1162.4
2021,Vila Velha de Ródão,Município,08. Licenciatura,, euros,1716.4
2021,Vila Velha de Ródão,Município,09. Mestrado,, euros,1930.1
2021,Vila Verde,Município,01. Inferior ao 1.º ciclo,, euros,727.6
2021,Vila Verde,Município,02. Básico - 1º Ciclo,, euros,863.5
2021,Vila Verde,Município,03. Básico - 2º Ciclo,, euros,894.0
2021,Vila Verde,Município,04. Básico - 3º Ciclo,, euros,880.1
2021,Vila Verde,Município,05. Secundário,, euros,932.8
2021,Vila Verde,Município,06. Curso técnico superior profissional,, euros,916.3
2021,Vila Verde,Município,07. Bacharelato,, euros,1257.9
2021,Vila Verde,Município,08. Licenciatura,, euros,1313.8
2021,Vila Verde,Município,09. Mestrado,, euros,1210.3
2021,Vila Verde,Município,10. Doutoramento,, euros,1237.5
2021,Vila Viçosa,Município,01. Inferior ao 1.º ciclo,, euros,903.3
2021,Vila Viçosa,Município,02. Básico - 1º Ciclo,, euros,1073.8
2021,Vila Viçosa,Município,03. Básico - 2º Ciclo,, euros,1100.2
2021,Vila Viçosa,Município,04. Básico - 3º Ciclo,, euros,1025.0
2021,Vila Viçosa,Município,05. Secundário,, euros,1107.4
2021,Vila Viçosa,Município,07. Bacharelato,, euros,1582.3
2021,Vila Viçosa,Município,08. Licenciatura,, euros,1425.3
2021,Vila Viçosa,Município,09. Mestrado,, euros,1358.6
2021,Vila Viçosa,Município,10. Doutoramento,, euros,1319.9
2021,Vimioso,Município,02. Básico - 1º Ciclo,, euros,737.8
2021,Vimioso,Município,03. Básico - 2º Ciclo,, euros,806.0
2021,Vimioso,Município,04. Básico - 3º Ciclo,, euros,800.0
2021,Vimioso,Município,05. Secundário,, euros,881.9
2021,Vimioso,Município,07. Bacharelato,, euros,1125.2
2021,Vimioso,Município,08. Licenciatura,, euros,1189.4
2021,Vimioso,Município,09. Mestrado,, euros,1477.9
2021,Vinhais,Município,02. Básico - 1º Ciclo,, euros,761.1
2021,Vinhais,Município,03. Básico - 2º Ciclo,, euros,791.9
2021,Vinhais,Município,04. Básico - 3º Ciclo,, euros,805.7
2021,Vinhais,Município,05. Secundário,, euros,829.1
2021,Vinhais,Município,07. Bacharelato,, euros,1334.2
2021,Vinhais,Município,08. Licenciatura,, euros,1294.5
2021,Vinhais,Município,09. Mestrado,, euros,1963.5
2021,Viseu,Município,01. Inferior ao 1.º ciclo,, euros,816.7
2021,Viseu,Município,02. Básico - 1º Ciclo,, euros,936.1
2021,Viseu,Município,03. Básico - 2º Ciclo,, euros,965.6
2021,Viseu,Município,04. Básico - 3º Ciclo,, euros,967.9
2021,Viseu,Município,05. Secundário,, euros,1032.9
2021,Viseu,Município,06. Curso técnico superior profissional,, euros,1002.5
2021,Viseu,Município,07. Bacharelato,, euros,1560.5
2021,Viseu,Município,08. Licenciatura,, euros,1534.1
2021,Viseu,Município,09. Mestrado,, euros,1627.7
2021,Viseu,Município,10. Doutoramento,, euros,2271.4
2021,Vizela,Município,01. Inferior ao 1.º ciclo,, euros,820.6
2021,Vizela,Município,02. Básico - 1º Ciclo,, euros,865.0
2021,Vizela,Município,03. Básico - 2º Ciclo,, euros,873.1
2021,Vizela,Município,04. Básico - 3º Ciclo,, euros,869.5
2021,Vizela,Município,05. Secundário,, euros,1077.1
2021,Vizela,Município,06. Curso técnico superior profissional,, euros,1101.9
2021,Vizela,Município,07. Bacharelato,, euros,1201.2
2021,Vizela,Município,08. Licenciatura,, euros,1509.6
2021,Vizela,Município,09. Mestrado,, euros,1255.7
2021,Vizela,Município,10. Doutoramento,, euros,1583.9
2021,Vouzela,Município,02. Básico - 1º Ciclo,, euros,872.7
2021,Vouzela,Município,03. Básico - 2º Ciclo,, euros,828.5
2021,Vouzela,Município,04. Básico - 3º Ciclo,, euros,866.9
2021,Vouzela,Município,05. Secundário,, euros,932.9
2021,Vouzela,Município,07. Bacharelato,, euros,1313.8
2021,Vouzela,Município,08. Licenciatura,, euros,1312.7
2021,Vouzela,Município,09. Mestrado,, euros,1474.7
2022,Abrantes,Município,01. Inferior ao 1.º ciclo,, euros,809.6
2022,Abrantes,Município,02. Básico - 1º Ciclo,, euros,1015.0
2022,Abrantes,Município,03. Básico - 2º Ciclo,, euros,1009.2
2022,Abrantes,Município,04. Básico - 3º Ciclo,, euros,1032.9
2022,Abrantes,Município,05. Secundário,, euros,1103.8
2022,Abrantes,Município,06. Curso técnico superior profissional,, euros,1160.0
2022,Abrantes,Município,07. Bacharelato,, euros,1822.1
2022,Abrantes,Município,08. Licenciatura,, euros,1678.5
2022,Abrantes,Município,09. Mestrado,, euros,2086.8
2022,Abrantes,Município,10. Doutoramento,, euros,1518.6
2022,Águeda,Município,01. Inferior ao 1.º ciclo,, euros,871.7
2022,Águeda,Município,02. Básico - 1º Ciclo,, euros,1008.8
2022,Águeda,Município,03. Básico - 2º Ciclo,, euros,1079.2
2022,Águeda,Município,04. Básico - 3º Ciclo,, euros,1062.9
2022,Águeda,Município,05. Secundário,, euros,1130.3
2022,Águeda,Município,06. Curso técnico superior profissional,, euros,1093.0
2022,Águeda,Município,07. Bacharelato,, euros,1585.6
2022,Águeda,Município,08. Licenciatura,, euros,1682.0
2022,Águeda,Município,09. Mestrado,, euros,1648.7
2022,Águeda,Município,10. Doutoramento,, euros,2396.7
2022,Aguiar da Beira,Município,02. Básico - 1º Ciclo,, euros,942.1
2022,Aguiar da Beira,Município,03. Básico - 2º Ciclo,, euros,867.0
2022,Aguiar da Beira,Município,04. Básico - 3º Ciclo,, euros,925.0
2022,Aguiar da Beira,Município,05. Secundário,, euros,901.2
2022,Aguiar da Beira,Município,07. Bacharelato,, euros,1574.5
2022,Aguiar da Beira,Município,08. Licenciatura,, euros,1184.2
2022,Aguiar da Beira,Município,09. Mestrado,, euros,1362.9
2022,Alandroal,Município,01. Inferior ao 1.º ciclo,, euros,985.2
2022,Alandroal,Município,02. Básico - 1º Ciclo,, euros,976.2
2022,Alandroal,Município,03. Básico - 2º Ciclo,, euros,1024.9
2022,Alandroal,Município,04. Básico - 3º Ciclo,, euros,936.1
2022,Alandroal,Município,05. Secundário,, euros,1102.8
2022,Alandroal,Município,07. Bacharelato,, euros,1398.8
2022,Alandroal,Município,08. Licenciatura,, euros,1793.1
2022,Alandroal,Município,09. Mestrado,, euros,1993.2
2022,Albergaria-a-Velha,Município,01. Inferior ao 1.º ciclo,, euros,895.0
2022,Albergaria-a-Velha,Município,02. Básico - 1º Ciclo,, euros,1056.0
2022,Albergaria-a-Velha,Município,03. Básico - 2º Ciclo,, euros,1135.3
2022,Albergaria-a-Velha,Município,04. Básico - 3º Ciclo,, euros,1142.5
2022,Albergaria-a-Velha,Município,05. Secundário,, euros,1182.6
2022,Albergaria-a-Velha,Município,06. Curso técnico superior profissional,, euros,1665.0
2022,Albergaria-a-Velha,Município,07. Bacharelato,, euros,1763.2
2022,Albergaria-a-Velha,Município,08. Licenciatura,, euros,1728.6
2022,Albergaria-a-Velha,Município,09. Mestrado,, euros,1778.9
2022,Albergaria-a-Velha,Município,10. Doutoramento,, euros,2113.6
2022,Albufeira,Município,01. Inferior ao 1.º ciclo,, euros,865.3
2022,Albufeira,Município,02. Básico - 1º Ciclo,, euros,988.0
2022,Albufeira,Município,03. Básico - 2º Ciclo,, euros,1026.8
2022,Albufeira,Município,04. Básico - 3º Ciclo,, euros,1016.8
2022,Albufeira,Município,05. Secundário,, euros,1124.3
2022,Albufeira,Município,06. Curso técnico superior profissional,, euros,1406.5
2022,Albufeira,Município,07. Bacharelato,, euros,1577.4
2022,Albufeira,Município,08. Licenciatura,, euros,1525.2
2022,Albufeira,Município,09. Mestrado,, euros,1822.4
2022,Alcácer do Sal,Município,01. Inferior ao 1.º ciclo,, euros,919.4
2022,Alcácer do Sal,Município,02. Básico - 1º Ciclo,, euros,962.6
2022,Alcácer do Sal,Município,03. Básico - 2º Ciclo,, euros,957.7
2022,Alcácer do Sal,Município,04. Básico - 3º Ciclo,, euros,1017.5
2022,Alcácer do Sal,Município,05. Secundário,, euros,1080.1
2022,Alcácer do Sal,Município,07. Bacharelato,, euros,1410.5
2022,Alcácer do Sal,Município,08. Licenciatura,, euros,1717.3
2022,Alcácer do Sal,Município,09. Mestrado,, euros,1691.4
2022,Alcácer do Sal,Município,10. Doutoramento,, euros,1584.4
2022,Alcanena,Município,01. Inferior ao 1.º ciclo,, euros,851.5
2022,Alcanena,Município,02. Básico - 1º Ciclo,, euros,1082.7
2022,Alcanena,Município,03. Básico - 2º Ciclo,, euros,1030.8
2022,Alcanena,Município,04. Básico - 3º Ciclo,, euros,1068.6
2022,Alcanena,Município,05. Secundário,, euros,1150.9
2022,Alcanena,Município,07. Bacharelato,, euros,1906.0
2022,Alcanena,Município,08. Licenciatura,, euros,1750.3
2022,Alcanena,Município,09. Mestrado,, euros,1738.0
2022,Alcobaça,Município,01. Inferior ao 1.º ciclo,, euros,876.7
2022,Alcobaça,Município,02. Básico - 1º Ciclo,, euros,977.9
2022,Alcobaça,Município,03. Básico - 2º Ciclo,, euros,1065.3
2022,Alcobaça,Município,04. Básico - 3º Ciclo,, euros,1059.0
2022,Alcobaça,Município,05. Secundário,, euros,1108.4
2022,Alcobaça,Município,06. Curso técnico superior profissional,, euros,1018.8
2022,Alcobaça,Município,07. Bacharelato,, euros,1775.5
2022,Alcobaça,Município,08. Licenciatura,, euros,1462.2
2022,Alcobaça,Município,09. Mestrado,, euros,1536.4
2022,Alcobaça,Município,10. Doutoramento,, euros,2149.1
2022,Alcochete,Município,01. Inferior ao 1.º ciclo,, euros,879.1
2022,Alcochete,Município,02. Básico - 1º Ciclo,, euros,1051.7
2022,Alcochete,Município,03. Básico - 2º Ciclo,, euros,1260.0
2022,Alcochete,Município,04. Básico - 3º Ciclo,, euros,2105.7
2022,Alcochete,Município,05. Secundário,, euros,2376.7
2022,Alcochete,Município,07. Bacharelato,, euros,1980.1
2022,Alcochete,Município,08. Licenciatura,, euros,2126.2
2022,Alcochete,Município,09. Mestrado,, euros,2490.9
2022,Alcochete,Município,10. Doutoramento,, euros,6561.6
2022,Alcoutim,Município,02. Básico - 1º Ciclo,, euros,883.5
2022,Alcoutim,Município,03. Básico - 2º Ciclo,, euros,902.6
2022,Alcoutim,Município,04. Básico - 3º Ciclo,, euros,878.3
2022,Alcoutim,Município,05. Secundário,, euros,987.2
2022,Alcoutim,Município,08. Licenciatura,, euros,1310.7
2022,Alenquer,Município,01. Inferior ao 1.º ciclo,, euros,948.0
2022,Alenquer,Município,02. Básico - 1º Ciclo,, euros,1051.9
2022,Alenquer,Município,03. Básico - 2º Ciclo,, euros,1143.4
2022,Alenquer,Município,04. Básico - 3º Ciclo,, euros,1116.0
2022,Alenquer,Município,05. Secundário,, euros,1216.7
2022,Alenquer,Município,06. Curso técnico superior profissional,, euros,1905.0
2022,Alenquer,Município,07. Bacharelato,, euros,2052.6
2022,Alenquer,Município,08. Licenciatura,, euros,2167.1
2022,Alenquer,Município,09. Mestrado,, euros,2135.1
2022,Alenquer,Município,10. Doutoramento,, euros,2046.0
2022,Alfândega da Fé,Município,02. Básico - 1º Ciclo,, euros,826.6
2022,Alfândega da Fé,Município,03. Básico - 2º Ciclo,, euros,890.2
2022,Alfândega da Fé,Município,04. Básico - 3º Ciclo,, euros,907.1
2022,Alfândega da Fé,Município,05. Secundário,, euros,874.0
2022,Alfândega da Fé,Município,07. Bacharelato,, euros,1548.5
2022,Alfândega da Fé,Município,08. Licenciatura,, euros,1288.0
2022,Alfândega da Fé,Município,09. Mestrado,, euros,1792.4
2022,Alijó,Município,01. Inferior ao 1.º ciclo,, euros,785.0
2022,Alijó,Município,02. Básico - 1º Ciclo,, euros,884.3
2022,Alijó,Município,03. Básico - 2º Ciclo,, euros,907.6
2022,Alijó,Município,04. Básico - 3º Ciclo,, euros,911.4
2022,Alijó,Município,05. Secundário,, euros,989.8
2022,Alijó,Município,07. Bacharelato,, euros,1412.1
2022,Alijó,Município,08. Licenciatura,, euros,1444.1
2022,Alijó,Município,09. Mestrado,, euros,1593.7
2022,Aljezur,Município,02. Básico - 1º Ciclo,, euros,935.9
2022,Aljezur,Município,03. Básico - 2º Ciclo,, euros,940.1
2022,Aljezur,Município,04. Básico - 3º Ciclo,, euros,959.5
2022,Aljezur,Município,05. Secundário,, euros,1028.6
2022,Aljezur,Município,07. Bacharelato,, euros,1079.3
2022,Aljezur,Município,08. Licenciatura,, euros,1316.8
2022,Aljezur,Município,09. Mestrado,, euros,1265.9
2022,Aljustrel,Município,01. Inferior ao 1.º ciclo,, euros,943.2
2022,Aljustrel,Município,02. Básico - 1º Ciclo,, euros,1093.6
2022,Aljustrel,Município,03. Básico - 2º Ciclo,, euros,1287.4
2022,Aljustrel,Município,04. Básico - 3º Ciclo,, euros,1265.8
2022,Aljustrel,Município,05. Secundário,, euros,1231.1
2022,Aljustrel,Município,07. Bacharelato,, euros,2286.7
2022,Aljustrel,Município,08. Licenciatura,, euros,2214.5
2022,Aljustrel,Município,09. Mestrado,, euros,2086.9
2022,Almada,Município,01. Inferior ao 1.º ciclo,, euros,872.6
2022,Almada,Município,02. Básico - 1º Ciclo,, euros,927.9
2022,Almada,Município,03. Básico - 2º Ciclo,, euros,979.3
2022,Almada,Município,04. Básico - 3º Ciclo,, euros,971.9
2022,Almada,Município,05. Secundário,, euros,1079.5
2022,Almada,Município,06. Curso técnico superior profissional,, euros,1294.0
2022,Almada,Município,07. Bacharelato,, euros,1637.5
2022,Almada,Município,08. Licenciatura,, euros,1908.5
2022,Almada,Município,09. Mestrado,, euros,2103.0
2022,Almada,Município,10. Doutoramento,, euros,2928.6
2022,Almeida,Município,02. Básico - 1º Ciclo,, euros,842.6
2022,Almeida,Município,03. Básico - 2º Ciclo,, euros,936.4
2022,Almeida,Município,04. Básico - 3º Ciclo,, euros,991.3
2022,Almeida,Município,05. Secundário,, euros,1021.1
2022,Almeida,Município,07. Bacharelato,, euros,1213.2
2022,Almeida,Município,08. Licenciatura,, euros,1230.6
2022,Almeida,Município,09. Mestrado,, euros,1119.7
2022,Almeirim,Município,01. Inferior ao 1.º ciclo,, euros,914.3
2022,Almeirim,Município,02. Básico - 1º Ciclo,, euros,922.7
2022,Almeirim,Município,03. Básico - 2º Ciclo,, euros,1005.9
2022,Almeirim,Município,04. Básico - 3º Ciclo,, euros,998.4
2022,Almeirim,Município,05. Secundário,, euros,1073.3
2022,Almeirim,Município,06. Curso técnico superior profissional,, euros,834.4
2022,Almeirim,Município,07. Bacharelato,, euros,1786.4
2022,Almeirim,Município,08. Licenciatura,, euros,1681.1
2022,Almeirim,Município,09. Mestrado,, euros,1811.3
2022,Almodôvar,Município,01. Inferior ao 1.º ciclo,, euros,922.4
2022,Almodôvar,Município,02. Básico - 1º Ciclo,, euros,892.2
2022,Almodôvar,Município,03. Básico - 2º Ciclo,, euros,907.7
2022,Almodôvar,Município,04. Básico - 3º Ciclo,, euros,976.8
2022,Almodôvar,Município,05. Secundário,, euros,1054.4
2022,Almodôvar,Município,07. Bacharelato,, euros,1235.4
2022,Almodôvar,Município,08. Licenciatura,, euros,1474.5
2022,Almodôvar,Município,09. Mestrado,, euros,1751.3
2022,Alpiarça,Município,01. Inferior ao 1.º ciclo,, euros,794.7
2022,Alpiarça,Município,02. Básico - 1º Ciclo,, euros,921.3
2022,Alpiarça,Município,03. Básico - 2º Ciclo,, euros,929.9
2022,Alpiarça,Município,04. Básico - 3º Ciclo,, euros,960.8
2022,Alpiarça,Município,05. Secundário,, euros,1084.6
2022,Alpiarça,Município,07. Bacharelato,, euros,1625.3
2022,Alpiarça,Município,08. Licenciatura,, euros,1787.8
2022,Alpiarça,Município,09. Mestrado,, euros,1273.8
2022,Alter do Chão,Município,02. Básico - 1º Ciclo,, euros,978.9
2022,Alter do Chão,Município,03. Básico - 2º Ciclo,, euros,929.2
2022,Alter do Chão,Município,04. Básico - 3º Ciclo,, euros,929.1
2022,Alter do Chão,Município,05. Secundário,, euros,958.3
2022,Alter do Chão,Município,07. Bacharelato,, euros,1298.4
2022,Alter do Chão,Município,08. Licenciatura,, euros,1333.8
2022,Alvaiázere,Município,01. Inferior ao 1.º ciclo,, euros,985.7
2022,Alvaiázere,Município,02. Básico - 1º Ciclo,, euros,919.2
2022,Alvaiázere,Município,03. Básico - 2º Ciclo,, euros,1054.2
2022,Alvaiázere,Município,04. Básico - 3º Ciclo,, euros,1025.6
2022,Alvaiázere,Município,05. Secundário,, euros,1018.9
2022,Alvaiázere,Município,07. Bacharelato,, euros,1136.9
2022,Alvaiázere,Município,08. Licenciatura,, euros,1314.5
2022,Alvaiázere,Município,09. Mestrado,, euros,1410.4
2022,Alvito,Município,02. Básico - 1º Ciclo,, euros,1128.9
2022,Alvito,Município,03. Básico - 2º Ciclo,, euros,1125.1
2022,Alvito,Município,04. Básico - 3º Ciclo,, euros,1092.4
2022,Alvito,Município,05. Secundário,, euros,1177.2
2022,Alvito,Município,08. Licenciatura,, euros,1337.0
2022,Amadora,Município,01. Inferior ao 1.º ciclo,, euros,865.4
2022,Amadora,Município,02. Básico - 1º Ciclo,, euros,875.1
2022,Amadora,Município,03. Básico - 2º Ciclo,, euros,955.9
2022,Amadora,Município,04. Básico - 3º Ciclo,, euros,997.1
2022,Amadora,Município,05. Secundário,, euros,1262.6
2022,Amadora,Município,06. Curso técnico superior profissional,, euros,1343.3
2022,Amadora,Município,07. Bacharelato,, euros,2478.0
2022,Amadora,Município,08. Licenciatura,, euros,2472.9
2022,Amadora,Município,09. Mestrado,, euros,2472.4
2022,Amadora,Município,10. Doutoramento,, euros,3073.9
2022,Amarante,Município,01. Inferior ao 1.º ciclo,, euros,880.2
2022,Amarante,Município,02. Básico - 1º Ciclo,, euros,961.7
2022,Amarante,Município,03. Básico - 2º Ciclo,, euros,966.1
2022,Amarante,Município,04. Básico - 3º Ciclo,, euros,952.0
2022,Amarante,Município,05. Secundário,, euros,987.8
2022,Amarante,Município,06. Curso técnico superior profissional,, euros,1060.5
2022,Amarante,Município,07. Bacharelato,, euros,1468.1
2022,Amarante,Município,08. Licenciatura,, euros,1482.5
2022,Amarante,Município,09. Mestrado,, euros,1603.1
2022,Amarante,Município,10. Doutoramento,, euros,1309.8
2022,Amares,Município,01. Inferior ao 1.º ciclo,, euros,781.9
2022,Amares,Município,02. Básico - 1º Ciclo,, euros,983.7
2022,Amares,Município,03. Básico - 2º Ciclo,, euros,993.6
2022,Amares,Município,04. Básico - 3º Ciclo,, euros,999.7
2022,Amares,Município,05. Secundário,, euros,1047.1
2022,Amares,Município,07. Bacharelato,, euros,1857.6
2022,Amares,Município,08. Licenciatura,, euros,1390.4
2022,Amares,Município,09. Mestrado,, euros,1702.8
2022,Amares,Município,10. Doutoramento,, euros,2553.7
2022,Anadia,Município,01. Inferior ao 1.º ciclo,, euros,870.7
2022,Anadia,Município,02. Básico - 1º Ciclo,, euros,968.6
2022,Anadia,Município,03. Básico - 2º Ciclo,, euros,1030.3
2022,Anadia,Município,04. Básico - 3º Ciclo,, euros,999.1
2022,Anadia,Município,05. Secundário,, euros,1095.6
2022,Anadia,Município,06. Curso técnico superior profissional,, euros,1317.6
2022,Anadia,Município,07. Bacharelato,, euros,1720.0
2022,Anadia,Município,08. Licenciatura,, euros,1561.2
2022,Anadia,Município,09. Mestrado,, euros,1447.8
2022,Anadia,Município,10. Doutoramento,, euros,2102.9
2022,Angra do Heroísmo,Município,01. Inferior ao 1.º ciclo,, euros,930.6
2022,Angra do Heroísmo,Município,02. Básico - 1º Ciclo,, euros,968.3
2022,Angra do Heroísmo,Município,03. Básico - 2º Ciclo,, euros,995.1
2022,Angra do Heroísmo,Município,04. Básico - 3º Ciclo,, euros,988.8
2022,Angra do Heroísmo,Município,05. Secundário,, euros,1043.2
2022,Angra do Heroísmo,Município,06. Curso técnico superior profissional,, euros,1178.4
2022,Angra do Heroísmo,Município,07. Bacharelato,, euros,1707.3
2022,Angra do Heroísmo,Município,08. Licenciatura,, euros,1779.7
2022,Angra do Heroísmo,Município,09. Mestrado,, euros,3107.4
2022,Angra do Heroísmo,Município,10. Doutoramento,, euros,2933.1
2022,Ansião,Município,01. Inferior ao 1.º ciclo,, euros,1357.4
2022,Ansião,Município,02. Básico - 1º Ciclo,, euros,970.4
2022,Ansião,Município,03. Básico - 2º Ciclo,, euros,981.7
2022,Ansião,Município,04. Básico - 3º Ciclo,, euros,1045.4
2022,Ansião,Município,05. Secundário,, euros,1082.3
2022,Ansião,Município,06. Curso técnico superior profissional,, euros,967.0
2022,Ansião,Município,07. Bacharelato,, euros,1368.2
2022,Ansião,Município,08. Licenciatura,, euros,1344.1
2022,Ansião,Município,09. Mestrado,, euros,1665.8
2022,Arcos de Valdevez,Município,01. Inferior ao 1.º ciclo,, euros,804.2
2022,Arcos de Valdevez,Município,02. Básico - 1º Ciclo,, euros,900.7
2022,Arcos de Valdevez,Município,03. Básico - 2º Ciclo,, euros,941.0
2022,Arcos de Valdevez,Município,04. Básico - 3º Ciclo,, euros,963.9
2022,Arcos de Valdevez,Município,05. Secundário,, euros,1029.1
2022,Arcos de Valdevez,Município,06. Curso técnico superior profissional,, euros,1317.7
2022,Arcos de Valdevez,Município,07. Bacharelato,, euros,1858.6
2022,Arcos de Valdevez,Município,08. Licenciatura,, euros,1542.8
2022,Arcos de Valdevez,Município,09. Mestrado,, euros,1988.7
2022,Arganil,Município,01. Inferior ao 1.º ciclo,, euros,731.6
2022,Arganil,Município,02. Básico - 1º Ciclo,, euros,892.6
2022,Arganil,Município,03. Básico - 2º Ciclo,, euros,938.6
2022,Arganil,Município,04. Básico - 3º Ciclo,, euros,911.8
2022,Arganil,Município,05. Secundário,, euros,976.1
2022,Arganil,Município,07. Bacharelato,, euros,1422.2
2022,Arganil,Município,08. Licenciatura,, euros,1443.0
2022,Arganil,Município,09. Mestrado,, euros,1336.5
2022,Armamar,Município,01. Inferior ao 1.º ciclo,, euros,801.9
2022,Armamar,Município,02. Básico - 1º Ciclo,, euros,860.7
2022,Armamar,Município,03. Básico - 2º Ciclo,, euros,928.3
2022,Armamar,Município,04. Básico - 3º Ciclo,, euros,903.5
2022,Armamar,Município,05. Secundário,, euros,1036.5
2022,Armamar,Município,07. Bacharelato,, euros,1245.6
2022,Armamar,Município,08. Licenciatura,, euros,1345.4
2022,Armamar,Município,09. Mestrado,, euros,1799.8
2022,Arouca,Município,01. Inferior ao 1.º ciclo,, euros,774.2
2022,Arouca,Município,02. Básico - 1º Ciclo,, euros,947.0
2022,Arouca,Município,03. Básico - 2º Ciclo,, euros,1001.7
2022,Arouca,Município,04. Básico - 3º Ciclo,, euros,1031.4
2022,Arouca,Município,05. Secundário,, euros,1062.1
2022,Arouca,Município,06. Curso técnico superior profissional,, euros,933.2
2022,Arouca,Município,07. Bacharelato,, euros,1497.3
2022,Arouca,Município,08. Licenciatura,, euros,1516.8
2022,Arouca,Município,09. Mestrado,, euros,1510.8
