year,region,scope,education_level,symbol,unit,value
2020,Mação,Município,Total,, euros,983.2
2020,Macedo de Cavaleiros,Município,Total,, euros,930.7
2020,Machico,Município,Total,, euros,1111.9
2020,Madalena,Município,Total,, euros,957.1
2020,Mafra,Município,Total,, euros,1067.7
2020,Maia,Município,Total,, euros,1297.5
2020,Mangualde,Município,Total,, euros,1158.5
2020,Manteigas,Município,Total,, euros,893.9
2020,Marco de Canaveses,Município,Total,, euros,904.2
2020,Marinha Grande,Município,Total,, euros,1329.9
2020,Marvão,Município,Total,, euros,858.9
2020,Matosinhos,Município,Total,, euros,1387.5
2020,Mealhada,Município,Total,, euros,1170.5
2020,Mêda,Município,Total,, euros,892.6
2020,Melgaço,Município,Total,, euros,913.6
2020,Mértola,Município,Total,, euros,889.1
2020,Mesão Frio,Município,Total,, euros,855.9
2020,Mira,Município,Total,, euros,965.8
2020,Miranda do Corvo,Município,Total,, euros,921.7
2020,Miranda do Douro,Município,Total,, euros,916.0
2020,Mirandela,Município,Total,, euros,1001.4
2020,Mogadouro,Município,Total,, euros,921.0
2020,Moimenta da Beira,Município,Total,, euros,877.4
2020,Moita,Município,Total,, euros,1009.5
2020,Monção,Município,Total,, euros,946.5
2020,Monchique,Município,Total,, euros,935.3
2020,Mondim de Basto,Município,Total,, euros,834.8
2020,Monforte,Município,Total,, euros,1034.5
2020,Montalegre,Município,Total,, euros,920.6
2020,Montemor-o-Novo,Município,Total,, euros,1007.4
2020,Montemor-o-Velho,Município,Total,, euros,1011.2
2020,Montijo,Município,Total,, euros,1086.9
2020,Mora,Município,Total,, euros,1010.6
2020,Mortágua,Município,Total,, euros,1072.7
2020,Moura,Município,Total,, euros,974.5
2020,Mourão,Município,Total,, euros,937.7
2020,Murça,Município,Total,, euros,938.0
2020,Murtosa,Município,Total,, euros,941.1
2020,Nazaré,Município,Total,, euros,1030.9
2020,Nelas,Município,Total,, euros,1127.9
2020,Nisa,Município,Total,, euros,854.3
2020,Nordeste,Município,Total,, euros,890.2
2020,Óbidos,Município,Total,, euros,1026.1
2020,Odemira,Município,Total,, euros,922.8
2020,Odivelas,Município,Total,, euros,1003.6
2020,Oeiras,Município,Total,, euros,1839.8
2020,Oleiros,Município,Total,, euros,992.0
2020,Olhão,Município,Total,, euros,993.2
2020,Oliveira de Azeméis,Município,Total,, euros,1172.2
2020,Oliveira de Frades,Município,Total,, euros,1125.8
2020,Oliveira do Bairro,Município,Total,, euros,1094.6
2020,Oliveira do Hospital,Município,Total,, euros,949.5
2020,Ourém,Município,Total,, euros,1063.5
2020,Ourique,Município,Total,, euros,925.6
2020,Ovar,Município,Total,, euros,1114.5
2020,Paços de Ferreira,Município,Total,, euros,933.7
2020,Palmela,Município,Total,, euros,1443.5
2020,Pampilhosa da Serra,Município,Total,, euros,877.3
2020,Paredes,Município,Total,, euros,960.9
2020,Paredes de Coura,Município,Total,, euros,964.2
2020,Pedrógão Grande,Município,Total,, euros,944.5
2020,Penacova,Município,Total,, euros,1020.0
2020,Penafiel,Município,Total,, euros,1037.1
2020,Penalva do Castelo,Município,Total,, euros,936.7
2020,Penamacor,Município,Total,, euros,949.5
2020,Penedono,Município,Total,, euros,831.8
2020,Penela,Município,Total,, euros,977.7
2020,Peniche,Município,Total,, euros,995.2
2020,Peso da Régua,Município,Total,, euros,1005.1
2020,Pinhel,Município,Total,, euros,888.1
2020,Pombal,Município,Total,, euros,1062.0
2020,Ponta Delgada,Município,Total,, euros,1239.4
2020,Ponta do Sol,Município,Total,, euros,873.5
2020,Ponte da Barca,Município,Total,, euros,902.8
2020,Ponte de Lima,Município,Total,, euros,960.3
2020,Ponte de Sor,Município,Total,, euros,1073.0
