municipality,quarter_year,total_sunshine_h,mean_sunshine_h,windspeed_mean_kmh,total_precipitation_mm,mean_precipitation_mm
Marco de Canaveses,2Q 2021,1016.7471722222223,11.17304584859585,8.148351648351648,299.9,3.2956043956043954
Marco de Canaveses,2Q 2022,999.29895,10.981307142857142,8.569230769230769,219.3,2.40989010989011
Marco de Canaveses,2Q 2023,1022.3627416666667,11.234755402930404,8.152747252747252,208.4,2.29010989010989
Marco de Canaveses,2Q 2024,972.2734111111112,10.684323199023199,9.523076923076923,273.5,3.0054945054945055
Marco de Canaveses,3Q 2020,1085.3838583333334,11.797650634057971,7.953260869565218,80.0,0.8695652173913043
Marco de Canaveses,3Q 2021,1056.050325,11.478807880434783,7.38804347826087,120.4,1.308695652173913
Marco de Canaveses,3Q 2022,1083.0937,11.77275760869565,7.796739130434782,111.0,1.2065217391304348
Marco de Canaveses,3Q 2023,1063.1624833333333,11.556113949275362,7.548913043478261,208.0,2.260869565217391
Marco de Canaveses,3Q 2024,1051.6590916666667,11.431077083333333,7.934782608695652,86.80000000000001,0.9434782608695653
Marco de Canaveses,4Q 2019,517.943725,5.629823097826087,10.397826086956522,915.0,9.945652173913043
Marco de Canaveses,4Q 2020,589.6375722222222,6.409104045893719,9.330434782608695,486.5,5.288043478260869
Marco de Canaveses,4Q 2021,656.9714194444445,7.140993689613526,9.072826086956523,330.5,3.592391304347826
Marco de Canaveses,4Q 2022,508.38021944444444,5.525871950483092,10.016304347826088,925.3,10.057608695652174
Marco de Canaveses,4Q 2023,531.1563833333333,5.773438949275362,10.433695652173913,819.3,8.905434782608696
Marco de Canaveses,4Q 2024,614.6250694444444,6.680707276570048,9.155434782608696,462.0,5.021739130434782
Marinha Grande,1Q 2020,723.2615138888889,7.947928724053724,11.836263736263735,171.6,1.8857142857142857
Marinha Grande,1Q 2021,685.2701333333333,7.614112592592592,12.806666666666665,285.5,3.172222222222222
Marinha Grande,1Q 2022,724.8825277777778,8.054250308641976,12.46111111111111,136.9,1.521111111111111
Marinha Grande,1Q 2023,736.1479055555556,8.179421172839506,12.671111111111113,198.0,2.2
Marinha Grande,1Q 2024,671.412525,7.3781596153846145,13.792307692307691,509.0,5.593406593406593
Marinha Grande,1Q 2025,636.9734722222222,7.077483024691357,11.46,484.1,5.3788888888888895
Marinha Grande,2Q 2020,1015.8265277777778,11.162928876678876,12.138461538461538,229.2,2.5186813186813186
Marinha Grande,2Q 2021,1043.9006416666666,11.471435622710622,11.702197802197803,231.2,2.5406593406593405
Marinha Grande,2Q 2022,1054.4098111111111,11.586921001221002,13.39010989010989,121.3,1.332967032967033
Marinha Grande,2Q 2023,1052.7235333333333,11.568390476190476,12.226373626373626,127.8,1.4043956043956043
Marinha Grande,2Q 2024,1039.64105,11.424626923076923,12.315384615384616,229.3,2.5197802197802197
Marinha Grande,3Q 2020,1058.455325,11.504949184782607,11.677173913043477,76.10000000000001,0.8271739130434783
Marinha Grande,3Q 2021,1055.1263166666668,11.468764311594203,12.023913043478261,66.7,0.725
Marinha Grande,3Q 2022,1055.3822555555555,11.471546256038646,11.505434782608695,70.0,0.7608695652173914
Marinha Grande,3Q 2023,1064.8396027777778,11.574343508454106,12.506521739130434,72.0,0.782608695652174
Marinha Grande,3Q 2024,1028.463338888889,11.178949335748793,12.126086956521737,33.1,0.3597826086956522
Marinha Grande,4Q 2019,635.6068694444444,6.908770320048309,14.416304347826086,477.9,5.194565217391304
Marinha Grande,4Q 2020,673.3020194444445,7.318500211352657,12.879347826086958,342.3,3.720652173913044
Marinha Grande,4Q 2021,692.9252944444445,7.531796678743961,12.516304347826088,235.0,2.5543478260869565
Marinha Grande,4Q 2022,571.0670166666666,6.20725018115942,13.709782608695651,499.2,5.426086956521739
Marinha Grande,4Q 2023,629.7689111111112,6.84531425120773,11.745652173913042,379.6,4.126086956521739
Marinha Grande,4Q 2024,684.5501305555556,7.440762288647344,11.942391304347826,213.3,2.3184782608695653
Marvão,1Q 2020,688.6346972222223,7.567414255189256,11.6,147.4,1.6197802197802198
Marvão,1Q 2021,659.4720777777778,7.327467530864198,12.926666666666668,229.9,2.5544444444444445
Marvão,1Q 2022,731.3131194444444,8.125701327160494,11.854444444444445,138.4,1.537777777777778
Marvão,1Q 2023,760.9455333333333,8.45495037037037,12.127777777777778,120.4,1.3377777777777777
Marvão,1Q 2024,632.5399888888888,6.950988888888888,13.504395604395606,347.2,3.815384615384615
Marvão,1Q 2025,628.6787638888889,6.9853195987654315,12.56,349.3,3.881111111111111
Marvão,2Q 2020,1037.3643972222221,11.39960876068376,11.335164835164836,196.9,2.1637362637362636
Marvão,2Q 2021,1049.0528777777777,11.528053601953602,10.612087912087913,173.8,1.90989010989011
Marvão,2Q 2022,1039.2032916666667,11.419816391941392,12.236263736263735,80.2,0.8813186813186813
Marvão,2Q 2023,1066.1128694444444,11.715526037851037,11.0,119.0,1.3076923076923077
Marvão,2Q 2024,1047.2139083333334,11.507845146520147,11.084615384615384,156.0,1.7142857142857142
Marvão,3Q 2020,1115.1885194444444,12.121614341787438,10.521739130434783,41.199999999999996,0.4478260869565217
Marvão,3Q 2021,1094.2377833333333,11.893888949275361,10.960869565217392,72.4,0.7869565217391304
Marvão,3Q 2022,1094.032225,11.891654619565216,10.689130434782609,36.9,0.4010869565217391
Marvão,3Q 2023,1098.7165527777777,11.942571225845409,10.680434782608696,91.89999999999999,0.9989130434782608
Marvão,3Q 2024,1105.8126083333334,12.019702264492754,10.733695652173912,19.5,0.21195652173913043
Marvão,4Q 2019,612.9438444444445,6.66243309178744,14.191304347826087,378.5,4.114130434782608
Marvão,4Q 2020,639.2362333333333,6.948219927536232,12.553260869565218,317.0,3.4456521739130435
Marvão,4Q 2021,711.665125,7.735490489130434,12.383695652173913,162.4,1.7652173913043478
Marvão,4Q 2022,549.5808388888889,5.973704770531401,13.177173913043477,408.3,4.4380434782608695
Marvão,4Q 2023,609.1149611111111,6.620814794685991,11.46195652173913,327.0,3.5543478260869565
Marvão,4Q 2024,691.1454277777777,7.5124503019323665,11.969565217391304,181.9,1.9771739130434782
Matosinhos,1Q 2020,673.4287138888889,7.400315537240537,13.808791208791208,348.8,3.832967032967033
Matosinhos,1Q 2021,655.7329666666667,7.285921851851852,14.65,482.3,5.358888888888889
Matosinhos,1Q 2022,694.7579555555556,7.719532839506173,13.843333333333334,173.7,1.93
Matosinhos,1Q 2023,695.5612555555556,7.728458395061729,14.563333333333334,391.7,4.352222222222222
Matosinhos,1Q 2024,617.7384972222222,6.788335134310135,15.51208791208791,759.6,8.347252747252748
Matosinhos,1Q 2025,606.9623361111111,6.744025956790123,13.311111111111112,601.6,6.684444444444445
Matosinhos,2Q 2020,1000.0371638888889,10.989419383394385,12.065934065934066,268.6,2.951648351648352
Matosinhos,2Q 2021,1033.3481972222223,11.355474694749695,12.016483516483516,256.0,2.8131868131868134
Matosinhos,2Q 2022,1036.1738777777778,11.386526129426128,13.162637362637362,231.0,2.5384615384615383
Matosinhos,2Q 2023,1042.6878305555556,11.458108028083029,12.282417582417583,159.5,1.7527472527472527
Matosinhos,2Q 2024,1023.0712333333333,11.242541025641026,13.632967032967032,290.5,3.1923076923076925
Matosinhos,3Q 2020,1082.2323638888888,11.763395259661834,11.978260869565217,63.8,0.6934782608695652
Matosinhos,3Q 2021,1050.8728,11.42253043478261,11.52608695652174,124.3,1.3510869565217392
Matosinhos,3Q 2022,1071.439025,11.646076358695652,11.639130434782608,151.79999999999998,1.65
Matosinhos,3Q 2023,1057.1882083333333,11.49117617753623,12.531521739130437,179.0,1.9456521739130435
Matosinhos,3Q 2024,1034.4166666666667,11.243659420289855,12.430434782608694,109.0,1.184782608695652
Matosinhos,4Q 2019,552.2219166666666,6.002412137681159,15.648913043478261,812.9,8.835869565217392
Matosinhos,4Q 2020,593.2121,6.447957608695652,14.670652173913044,519.5,5.646739130434782
Matosinhos,4Q 2021,661.1657305555556,7.186584027777778,13.804347826086957,336.9,3.66195652173913
Matosinhos,4Q 2022,517.4558194444445,5.6245197765700485,15.875,1044.1,11.34891304347826
Matosinhos,4Q 2023,547.2973472222222,5.948884208937199,14.93913043478261,710.5,7.7228260869565215
Matosinhos,4Q 2024,618.0864166666667,6.718330615942029,12.415217391304349,400.0,4.3478260869565215
Mação,1Q 2020,669.9493527777778,7.3620807997558,12.563736263736264,186.3,2.0472527472527475
Mação,1Q 2021,646.4500944444444,7.182778827160494,13.202222222222222,277.3,3.0811111111111114
Mação,1Q 2022,732.4618611111111,8.13846512345679,13.793333333333335,136.2,1.5133333333333332
Mação,1Q 2023,739.7192611111111,8.219102901234567,13.305555555555555,134.5,1.4944444444444445
Mação,1Q 2024,631.2510638888889,6.936824877899878,13.9021978021978,424.6,4.665934065934066
Mação,1Q 2025,608.5886944444444,6.762096604938271,11.303333333333333,485.1,5.390000000000001
Mação,2Q 2020,1003.28175,11.025074175824175,11.782417582417583,214.9,2.3615384615384616
Mação,2Q 2021,1035.4419138888888,11.37848257020757,11.427472527472528,180.1,1.979120879120879
Mação,2Q 2022,1038.510297222222,11.412201068376067,13.278021978021977,118.1,1.2978021978021976
Mação,2Q 2023,1065.14325,11.70487087912088,12.267032967032966,152.1,1.6714285714285713
Mação,2Q 2024,1042.7920805555555,11.459253632478632,12.541758241758242,142.70000000000002,1.5681318681318683
Mação,3Q 2020,1092.4897666666666,11.874888768115941,12.107608695652175,69.2,0.7521739130434782
Mação,3Q 2021,1087.9971694444444,11.826056189613526,12.30108695652174,104.6,1.1369565217391304
Mação,3Q 2022,1087.8282,11.82421956521739,11.891304347826088,107.0,1.1630434782608696
Mação,3Q 2023,1089.1272416666666,11.838339583333333,12.835869565217392,89.8,0.976086956521739
Mação,3Q 2024,1102.2332638888888,11.980796346618357,13.067391304347826,31.599999999999998,0.3434782608695652
Mação,4Q 2019,593.1455638888889,6.447234390096618,13.708695652173914,398.3,4.3293478260869565
Mação,4Q 2020,636.1530333333333,6.914706884057971,12.231521739130434,379.7,4.127173913043478
Mação,4Q 2021,707.6121638888889,7.691436564009662,13.43804347826087,217.3,2.3619565217391307
Mação,4Q 2022,526.7729638888889,5.7257930857487915,12.031521739130437,603.5,6.559782608695652
Mação,4Q 2023,600.5636583333334,6.527865851449276,11.821739130434782,311.8,3.389130434782609
Mação,4Q 2024,675.007175,7.3370345108695645,12.719565217391304,264.5,2.875
Mealhada,1Q 2020,664.5365305555556,7.302599236874237,11.881318681318682,239.3,2.6296703296703297
Mealhada,1Q 2021,659.5255861111111,7.328062067901235,12.428888888888888,394.5,4.383333333333334
Mealhada,1Q 2022,705.419225,7.837991388888889,12.097777777777777,149.7,1.663333333333333
Mealhada,1Q 2023,706.3110722222223,7.847900802469137,12.354444444444445,320.4,3.5599999999999996
Mealhada,1Q 2024,627.7384361111111,6.898224572649573,12.885714285714284,599.8,6.591208791208791
Mealhada,1Q 2025,612.0826805555555,6.800918672839505,12.614444444444445,572.5,6.361111111111111
Mealhada,2Q 2020,975.9618527777777,10.724855525030524,11.084615384615384,292.5,3.2142857142857144
Mealhada,2Q 2021,1007.7315555555556,11.07397313797314,10.82967032967033,225.2,2.474725274725275
Mealhada,2Q 2022,1024.781725,11.261337637362638,12.156043956043957,207.1,2.2758241758241757
Mealhada,2Q 2023,1007.6755833333334,11.07335805860806,11.348351648351649,202.1,2.220879120879121
Mealhada,2Q 2024,1006.9218888888889,11.065075702075703,11.627472527472527,248.5,2.730769230769231
Mealhada,3Q 2020,1064.0035333333333,11.565255797101448,10.983695652173912,62.7,0.6815217391304348
Mealhada,3Q 2021,1028.6970638888888,11.181489824879225,10.980434782608697,105.4,1.1456521739130436
Mealhada,3Q 2022,1043.2068166666666,11.339204528985507,10.671739130434782,155.4,1.6891304347826088
Mealhada,3Q 2023,1046.9632333333334,11.380035144927536,11.843478260869563,115.3,1.2532608695652174
Mealhada,3Q 2024,1010.3013055555556,10.981535929951692,11.402173913043478,53.4,0.5804347826086956
Mealhada,4Q 2019,576.0776333333333,6.261713405797101,13.157608695652174,629.2,6.839130434782609
Mealhada,4Q 2020,638.7468555555556,6.942900603864735,12.252173913043478,430.0,4.673913043478261
Mealhada,4Q 2021,662.2757833333334,7.19864981884058,12.021739130434783,333.0,3.619565217391304
Mealhada,4Q 2022,519.3201777777778,5.644784541062802,12.754347826086958,719.3,7.818478260869565
Mealhada,4Q 2023,567.803875,6.1717812499999996,11.518478260869566,536.4,5.8304347826086955
Mealhada,4Q 2024,643.0363138888889,6.989525150966184,12.032608695652174,334.5,3.635869565217391
Melgaço,1Q 2020,642.4225555555555,7.059588522588522,9.162637362637362,481.4,5.29010989010989
Melgaço,1Q 2021,625.4352472222222,6.949280524691358,9.696666666666667,665.8,7.397777777777777
Melgaço,1Q 2022,659.5268583333333,7.328076203703703,8.5,308.5,3.4277777777777776
Melgaço,1Q 2023,631.9399083333334,7.021554537037038,9.342222222222222,570.4,6.337777777777777
Melgaço,1Q 2024,519.0057277777778,5.7033596459096465,9.581318681318681,813.4,8.938461538461539
Melgaço,1Q 2025,559.8221861111111,6.220246512345679,8.952222222222222,687.6,7.640000000000001
Melgaço,2Q 2020,916.1749166666667,10.067856227106228,7.741758241758242,333.9,3.669230769230769
Melgaço,2Q 2021,1004.6876555555556,11.040523687423688,8.121978021978022,403.5,4.434065934065934
Melgaço,2Q 2022,930.1117138888889,10.221007844932844,8.441758241758242,296.3,3.256043956043956
Melgaço,2Q 2023,1013.2403694444445,11.134509554334555,7.9703296703296695,266.1,2.9241758241758244
Melgaço,2Q 2024,932.3051694444445,10.245111752136753,9.574725274725274,423.8,4.6571428571428575
Melgaço,3Q 2020,1058.8569833333333,11.509315036231884,8.218478260869565,151.7,1.6489130434782608
Melgaço,3Q 2021,1027.338675,11.166724728260869,7.336956521739131,140.5,1.5271739130434783
Melgaço,3Q 2022,1068.9653805555556,11.619188919082125,8.083695652173914,120.3,1.307608695652174
Melgaço,3Q 2023,1026.9464,11.162460869565217,7.592391304347826,189.6,2.0608695652173914
Melgaço,3Q 2024,1022.53175,11.11447554347826,8.257608695652175,188.9,2.0532608695652175
Melgaço,4Q 2019,478.1632305555556,5.1974264190821255,9.180434782608696,1167.5,12.690217391304348
Melgaço,4Q 2020,550.78005,5.986739673913043,8.953260869565218,738.0,8.021739130434783
Melgaço,4Q 2021,619.6710583333333,6.735554981884058,8.128260869565217,473.9,5.1510869565217385
Melgaço,4Q 2022,494.64500555555554,5.376576147342995,9.529347826086957,1216.9,13.22717391304348
Melgaço,4Q 2023,471.9193666666667,5.129558333333334,9.644565217391303,1179.5,12.820652173913043
Melgaço,4Q 2024,569.2802527777778,6.1878288345410635,8.246739130434783,505.2,5.491304347826087
Mesão Frio,1Q 2020,674.4517555555556,7.411557753357753,6.41978021978022,220.2,2.4197802197802196
Mesão Frio,1Q 2021,659.4596111111111,7.32732901234568,6.795555555555556,326.9,3.632222222222222
Mesão Frio,1Q 2022,698.5457305555556,7.761619228395062,5.99,94.1,1.0455555555555556
Mesão Frio,1Q 2023,692.2389555555555,7.691543950617284,6.642222222222221,252.4,2.8044444444444445
Mesão Frio,1Q 2024,560.1170944444444,6.155132905982906,6.964835164835164,448.8,4.931868131868132
Mesão Frio,1Q 2025,570.5130833333333,6.339034259259258,5.586666666666667,455.8,5.064444444444445
Mesão Frio,2Q 2020,1046.4598833333334,11.49955915750916,7.138461538461539,182.3,2.0032967032967033
Mesão Frio,2Q 2021,1050.1275444444445,11.539863125763127,7.235164835164835,199.0,2.1868131868131866
Mesão Frio,2Q 2022,1029.5964722222222,11.314246947496947,7.7153846153846155,153.2,1.6835164835164833
Mesão Frio,2Q 2023,1061.6568722222223,11.666559035409037,7.0,134.7,1.48021978021978
Mesão Frio,2Q 2024,1027.1007527777779,11.28682145909646,7.137362637362638,152.1,1.6714285714285713
Mesão Frio,3Q 2020,1113.2578083333333,12.100628351449275,7.228260869565218,64.7,0.7032608695652174
Mesão Frio,3Q 2021,1096.4029777777778,11.917423671497584,7.390217391304348,64.4,0.7000000000000001
Mesão Frio,3Q 2022,1109.5870083333334,12.060728351449276,7.540217391304348,72.4,0.7869565217391304
Mesão Frio,3Q 2023,1089.177113888889,11.838881672705314,7.197826086956522,72.0,0.782608695652174
Mesão Frio,3Q 2024,1086.477686111111,11.80954006642512,7.171739130434782,49.0,0.532608695652174
Mesão Frio,4Q 2019,549.3839333333333,5.971564492753623,7.570652173913044,522.3,5.677173913043478
Mesão Frio,4Q 2020,628.5255222222222,6.831799154589372,6.873913043478261,339.5,3.6902173913043477
Mesão Frio,4Q 2021,650.7878638888889,7.0737811292270525,6.255434782608695,201.1,2.1858695652173914
Mesão Frio,4Q 2022,492.9326638888889,5.357963737922705,6.055434782608696,536.6,5.8326086956521745
Mesão Frio,4Q 2023,517.5211972222222,5.625230404589372,6.178260869565217,487.1,5.2945652173913045
Mesão Frio,4Q 2024,596.8756833333333,6.487779166666667,5.3478260869565215,246.0,2.6739130434782608
Mira,1Q 2020,694.6244833333334,7.633236080586081,12.121978021978022,171.1,1.8802197802197802
Mira,1Q 2021,712.0037555555556,7.911152839506173,13.446666666666667,152.7,1.6966666666666665
Mira,1Q 2022,640.430975,7.115899722222222,12.05,118.1,1.3122222222222222
Mira,1Q 2023,780.3048166666666,8.670053518518518,12.422222222222222,34.6,0.3844444444444445
Mira,1Q 2024,684.8129222222223,7.525416727716728,13.350549450549451,199.3,2.1901098901098903
Mira,1Q 2025,639.5965055555556,7.1066278395061735,11.452222222222222,152.4,1.6933333333333334
Mira,2Q 2020,1018.4678722222222,11.19195463980464,10.527472527472527,147.6,1.621978021978022
Mira,2Q 2021,1022.8296416666667,11.239886172161173,10.36043956043956,158.1,1.7373626373626374
Mira,2Q 2022,1061.1698666666666,11.661207326007325,11.308791208791208,118.89999999999999,1.3065934065934064
Mira,2Q 2023,1038.284338888889,11.40971800976801,10.368131868131869,169.7,1.8648351648351646
Mira,2Q 2024,1097.308386111111,12.058333913308912,10.925274725274726,86.1,0.9461538461538461
Mira,3Q 2020,1101.2760583333334,11.970391938405797,9.882608695652175,31.8,0.3456521739130435
Mira,3Q 2021,1096.8450916666666,11.922229257246375,9.593478260869565,58.5,0.6358695652173914
Mira,3Q 2022,1096.694825,11.920595923913044,10.083695652173914,74.4,0.8086956521739131
Mira,3Q 2023,1092.539011111111,11.875424033816424,9.879347826086956,100.6,1.0934782608695652
Mira,3Q 2024,1084.9606555555556,11.793050603864735,9.975,76.3,0.8293478260869565
Mira,4Q 2019,661.0465166666667,7.185288224637681,13.56086956521739,162.3,1.7641304347826088
Mira,4Q 2020,698.2276666666667,7.58943115942029,11.88586956521739,155.70000000000002,1.6923913043478263
Mira,4Q 2021,704.6393305555556,7.6591231582125605,11.921739130434782,106.0,1.1521739130434783
Mira,4Q 2022,622.976275,6.77148125,10.63804347826087,116.7,1.2684782608695653
Mira,4Q 2023,661.2436,7.187430434782609,12.690217391304348,86.5,0.9402173913043478
Mira,4Q 2024,712.0186194444444,7.739332820048309,10.368478260869566,115.8,1.258695652173913
Miranda do Corvo,1Q 2020,679.6964694444445,7.469191971916972,10.817582417582416,209.5,2.302197802197802
Miranda do Corvo,1Q 2021,666.3095166666667,7.4034390740740745,11.992222222222221,387.6,4.306666666666667
Miranda do Corvo,1Q 2022,708.9693916666666,7.877437685185185,10.47111111111111,170.9,1.8988888888888888
Miranda do Corvo,1Q 2023,721.0228388888888,8.01136487654321,11.219999999999999,304.5,3.3833333333333333
Miranda do Corvo,1Q 2024,632.550775,6.951107417582418,12.278021978021977,592.6,6.512087912087912
Miranda do Corvo,1Q 2025,615.7167416666666,6.841297129629629,11.863333333333333,523.6,5.817777777777778
Miranda do Corvo,2Q 2020,974.8223666666667,10.7123336996337,10.403296703296704,288.2,3.167032967032967
Miranda do Corvo,2Q 2021,1000.2658583333333,10.99193250915751,9.745054945054944,269.9,2.9659340659340656
Miranda do Corvo,2Q 2022,1016.1215944444444,11.166171367521368,11.343956043956043,154.5,1.6978021978021978
Miranda do Corvo,2Q 2023,1000.2628361111111,10.991899297924299,9.97912087912088,205.0,2.2527472527472527
Miranda do Corvo,2Q 2024,980.902425,10.779147527472528,10.63076923076923,282.0,3.098901098901099
Miranda do Corvo,3Q 2020,1080.4319666666668,11.743825724637682,9.664130434782608,61.2,0.6652173913043479
Miranda do Corvo,3Q 2021,1043.5504444444443,11.34293961352657,9.908695652173913,73.3,0.7967391304347826
Miranda do Corvo,3Q 2022,1061.7363805555556,11.540612832125603,9.860869565217392,97.60000000000001,1.0608695652173914
Miranda do Corvo,3Q 2023,1047.6224027777778,11.387200030193236,10.541304347826086,86.7,0.9423913043478261
Miranda do Corvo,3Q 2024,1031.6692444444445,11.213796135265701,9.810869565217391,54.7,0.5945652173913044
Miranda do Corvo,4Q 2019,593.5462694444444,6.4515898852657,12.661956521739132,612.0,6.6521739130434785
Miranda do Corvo,4Q 2020,650.7629555555555,7.07351038647343,11.548913043478262,443.4,4.819565217391304
Miranda do Corvo,4Q 2021,673.8100305555556,7.3240220712560395,11.253260869565217,263.4,2.8630434782608694
Miranda do Corvo,4Q 2022,534.7293861111111,5.812275935990338,13.084782608695651,584.4,6.352173913043478
Miranda do Corvo,4Q 2023,593.8258138888889,6.454628411835749,10.966304347826087,498.2,5.415217391304347
Miranda do Corvo,4Q 2024,651.3909555555556,7.080336473429952,10.798913043478262,304.09999999999997,3.305434782608695
Miranda do Douro,1Q 2020,633.0805305555556,6.956928907203907,12.579120879120879,110.3,1.212087912087912
Miranda do Douro,1Q 2021,669.6602805555556,7.440669783950617,13.287777777777778,175.7,1.952222222222222
Miranda do Douro,1Q 2022,695.3389333333333,7.725988148148148,11.739999999999998,88.7,0.9855555555555556
Miranda do Douro,1Q 2023,695.223125,7.724701388888889,12.76888888888889,115.5,1.2833333333333334
Miranda do Douro,1Q 2024,602.6354805555555,6.622367918192918,13.217582417582417,258.3,2.8384615384615386
Miranda do Douro,1Q 2025,593.2089694444444,6.5912107716049375,13.366666666666667,230.9,2.5655555555555556
Miranda do Douro,2Q 2020,969.6396333333333,10.655380586080586,10.303296703296704,164.9,1.812087912087912
Miranda do Douro,2Q 2021,1034.6447416666667,11.369722435897437,11.074725274725274,150.6,1.6549450549450548
Miranda do Douro,2Q 2022,1028.493311111111,11.302124297924298,11.631868131868131,81.3,0.8934065934065933
Miranda do Douro,2Q 2023,1073.0753861111111,11.79203721001221,10.958241758241758,157.8,1.7340659340659341
Miranda do Douro,2Q 2024,1035.958713888889,11.384161691086693,11.869230769230768,150.3,1.6516483516483518
Miranda do Douro,3Q 2020,1103.3609222222221,11.993053502415458,10.66304347826087,60.3,0.6554347826086956
Miranda do Douro,3Q 2021,1099.458461111111,11.950635446859904,10.620652173913044,66.0,0.717391304347826
Miranda do Douro,3Q 2022,1112.5328583333333,12.092748460144927,10.767391304347827,35.3,0.383695652173913
Miranda do Douro,3Q 2023,1112.7348222222222,12.094943719806762,10.233695652173912,71.8,0.7804347826086956
Miranda do Douro,3Q 2024,1090.1358944444444,11.84930320048309,10.757608695652175,30.7,0.33369565217391306
Miranda do Douro,4Q 2019,520.5555694444445,5.6582127113526575,14.083695652173914,292.2,3.176086956521739
Miranda do Douro,4Q 2020,595.2502638888889,6.470111564009661,12.694565217391306,235.2,2.5565217391304347
Miranda do Douro,4Q 2021,640.652236111111,6.963611262077294,12.053260869565218,153.2,1.6652173913043478
Miranda do Douro,4Q 2022,509.3230555555556,5.536120169082126,12.829347826086956,354.3,3.851086956521739
Miranda do Douro,4Q 2023,532.9369111111112,5.792792512077296,13.160869565217391,253.6,2.756521739130435
Miranda do Douro,4Q 2024,614.3718638888889,6.677955042270532,11.756521739130434,200.4,2.1782608695652175
Mirandela,1Q 2020,668.1376888888889,7.342172405372406,6.025274725274725,148.1,1.6274725274725275
Mirandela,1Q 2021,682.6151361111112,7.584612623456791,6.515555555555555,222.7,2.4744444444444444
Mirandela,1Q 2022,701.0960277777777,7.78995586419753,5.74,72.1,0.801111111111111
Mirandela,1Q 2023,722.5637472222222,8.028486080246914,5.957777777777778,135.7,1.5077777777777777
Mirandela,1Q 2024,597.3123861111111,6.563872374847374,6.107692307692307,316.5,3.478021978021978
Mirandela,1Q 2025,563.4917166666667,6.261019074074074,5.63,316.2,3.513333333333333
Mirandela,2Q 2020,1029.7042055555555,11.31543083028083,6.75054945054945,139.79999999999998,1.5362637362637361
Mirandela,2Q 2021,1066.8447305555555,11.723568467643467,6.712087912087911,136.5,1.5
Mirandela,2Q 2022,1065.267936111111,11.706241056166057,7.9714285714285715,105.5,1.1593406593406594
Mirandela,2Q 2023,1091.0537944444445,11.989602136752138,6.997802197802197,164.1,1.8032967032967033
Mirandela,2Q 2024,1056.1762277777777,11.606332173382173,6.313186813186813,145.2,1.5956043956043955
Mirandela,3Q 2020,1106.9815166666667,12.032407789855073,6.743478260869565,61.5,0.6684782608695652
Mirandela,3Q 2021,1096.3813555555555,11.917188647342995,6.6000000000000005,97.2,1.056521739130435
Mirandela,3Q 2022,1104.4437138888889,12.00482297705314,6.956521739130435,42.2,0.45869565217391306
Mirandela,3Q 2023,1117.7827305555556,12.149812288647343,6.710869565217391,84.0,0.9130434782608695
Mirandela,3Q 2024,1093.3359333333333,11.884086231884057,6.478260869565218,40.699999999999996,0.44239130434782603
Mirandela,4Q 2019,566.7031055555556,6.1598163647343,7.206521739130435,373.5,4.059782608695652
Mirandela,4Q 2020,618.1475861111111,6.718995501207729,6.03695652173913,247.1,2.6858695652173914
Mirandela,4Q 2021,663.0045777777777,7.206571497584541,5.833695652173914,140.1,1.5228260869565218
Mirandela,4Q 2022,508.97333055555555,5.5323188103864736,6.089130434782609,413.7,4.496739130434783
Mirandela,4Q 2023,516.8031805555555,5.617425875603864,5.96304347826087,366.4,3.9826086956521736
Mirandela,4Q 2024,610.6796722222222,6.637822524154589,4.885869565217392,204.9,2.2271739130434782
Mogadouro,1Q 2020,645.0731194444445,7.088715598290599,10.795604395604395,115.1,1.2648351648351648
Mogadouro,1Q 2021,672.5900138888888,7.47322237654321,11.545555555555554,180.8,2.008888888888889
Mogadouro,1Q 2022,698.6024416666667,7.762249351851851,9.843333333333334,87.0,0.9666666666666667
Mogadouro,1Q 2023,707.9071027777778,7.865634475308642,10.851111111111111,130.5,1.45
Mogadouro,1Q 2024,617.9984055555556,6.79119126984127,11.121978021978022,276.1,3.0340659340659344
Mogadouro,1Q 2025,618.5048416666666,6.872276018518518,11.142222222222221,259.3,2.881111111111111
Mogadouro,2Q 2020,988.4862722222223,10.86248650793651,9.41978021978022,154.7,1.7
Mogadouro,2Q 2021,1046.9621972222221,11.505079090354089,9.765934065934067,137.6,1.512087912087912
Mogadouro,2Q 2022,1041.473238888889,11.444760866910869,10.503296703296703,114.4,1.2571428571428571
Mogadouro,2Q 2023,1069.91545,11.757312637362636,9.293406593406594,194.0,2.131868131868132
Mogadouro,2Q 2024,1059.542975,11.643329395604397,9.954945054945055,183.1,2.012087912087912
Mogadouro,3Q 2020,1104.8594916666666,12.009342300724636,9.275,64.89999999999999,0.7054347826086955
Mogadouro,3Q 2021,1100.129113888889,11.957925150966185,9.38804347826087,83.7,0.9097826086956522
Mogadouro,3Q 2022,1103.3406833333333,11.992833514492753,9.65108695652174,35.7,0.3880434782608696
Mogadouro,3Q 2023,1113.0490805555555,12.098359571256038,8.659782608695652,76.8,0.8347826086956521
Mogadouro,3Q 2024,1095.9739277777778,11.912760084541063,8.740217391304348,28.0,0.30434782608695654
Mogadouro,4Q 2019,547.7618138888889,5.9539327596618365,12.466304347826087,304.4,3.308695652173913
Mogadouro,4Q 2020,606.3274388888889,6.590515640096618,11.346739130434784,273.0,2.967391304347826
Mogadouro,4Q 2021,648.7068722222223,7.0511616545893725,10.397826086956522,138.79999999999998,1.5086956521739128
